Title,Property_Size,Bedrooms,Bathrooms,Furnishing,Region,Region_Name,Region_Parent_Name,Is_Boost,Price
"3bdrm Block of Flats in 3Bedroom, Allen Avenue for sale",150.0,3,3,Semi-furnished,"Ikeja, Allen Avenue",Allen Avenue,Lagos State,enterprise,100000000
Furnished 1bdrm Block of Flats in Alapere for sale,420.0,1,1,Furnished,"Kosofe, Ketu-Alapere",Ketu-Alapere,Lagos State,enterprise,250000000
"3bdrm Duplex in Besides Sunnyvale, Galadimawa for sale",350.0,3,4,Unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja(FCT),diamond,138000000
"Furnished 3bdrm Bungalow in Estate, Gaduwa for sale",600.0,3,4,Furnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja(FCT),diamond,210000000
"5bdrm Duplex in Abaranje, Ikotun / Ikotun/Igando for sale",650.0,5,5,Semi-furnished,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Lagos State,diamond,180000000
3bdrm Duplex in New Oko Oba Lagos for sale,650.0,3,4,Semi-furnished,"Agege, Oko-Oba",Oko-Oba,Lagos State,diamond,130000000
3bdrm Bungalow in Karu for sale,750.0,3,4,Unfurnished,"Abuja (FCT), Karu",Karu,Abuja(FCT),diamond,35000000
"Furnished 6bdrm Duplex in Shelter, Uyo for sale",1434.0,6,8,Furnished,"Akwa Ibom State, Uyo",Uyo,Akwa Ibom State,False,600000000
3bdrm Duplex in Kabusa Garden Estate for sale,500.0,3,4,Semi-furnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja(FCT),diamond,110000000
3bdrm Apartment in Ikeja Gra for sale,200.0,3,3,Semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,enterprise,450000000
5bdrm Duplex in Magodo Gra Phase 1 for sale,350.0,5,4,Semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,enterprise,650000000
4bdrm Duplex in Ikeja Gra for sale,200.0,4,4,Semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,enterprise,600000000
Furnished 5bdrm Duplex in Omole Phase 1 for sale,300.0,5,5,Furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,enterprise,250000000
"Furnished 5bdrm Duplex in Omole Phase 1, Ikeja for sale",620.0,5,5,Furnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,220000000
4bdrm Duplex in Magodo Phase 1 Gra for sale,400.0,4,5,Semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,diamond,280000000
3bdrm Block of Flats in Gbagada Lagos for sale,250.0,3,4,Semi-furnished,"Lagos State, Gbagada",Gbagada,Lagos State,diamond,75000000
Furnished 4bdrm Duplex in Chevron Lekki Lagos for sale,550.0,4,4,Furnished,"Lagos State, Lekki",Lekki,Lagos State,diamond,155000000
Furnished 5bdrm Duplex in Vgc Lagos Island for sale,650.0,5,5,Furnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,diamond,170000000
"3bdrm Bungalow in Master Key Estate, Karu for sale",500.0,3,4,Unfurnished,"Abuja (FCT), Karu",Karu,Abuja(FCT),diamond,50000000
3bdrm Block of Flats in New Oko Oba Abule for sale,620.0,3,3,Semi-furnished,"Agege, New Oko Oba",New Oko Oba,Lagos State,enterprise,170000000
2bdrm Bungalow in New Oko Oba for sale,500.0,2,2,Semi-furnished,"Agege, New Oko Oba",New Oko Oba,Lagos State,enterprise,90000000
4bdrm Duplex in Ifako Ijaiye Ogba for sale,200.0,4,4,Semi-furnished,"Agege, Ifako",Ifako,Lagos State,enterprise,255000000
3bdrm Bungalow in Galadimawa for sale,450.0,3,4,Unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja(FCT),diamond,112000000
"5bdrm Duplex in Peace Estate Baruwa, Alimosho for Sale",620.0,5,5,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,120000000
5bdrm Duplex in Gbagada Lagos for sale,400.0,5,5,Semi-furnished,"Lagos State, Gbagada",Gbagada,Lagos State,diamond,520000000
5bdrm Duplex in Ajao Estate for sale,650.0,5,5,Semi-furnished,"Isolo, Ajao Estate",Ajao Estate,Lagos State,diamond,250000000
5bdrm Duplex in Adeniyi Jones Ikeja for sale,450.0,5,6,Semi-furnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,670000000
"3bdrm Block of Flats in Ere Akari, Isolo for Sale",620.0,3,3,Unfurnished,"Lagos State, Isolo",Isolo,Lagos State,diamond,100000000
"Furnished 3bdrm Block of Flats in River Bank Estate, Berger for sale",650.0,3,4,Furnished,"Ojodu, Berger",Berger,Lagos State,diamond,170000000
"5bdrm Duplex in Baruwa Ipaja Lagos, Alimosho for sale",650.0,5,5,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,60000000
3bdrm Block of Flats in Surulere for sale,560.0,3,3,Semi-furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,180000000
5bdrm Duplex in Guzape Main Abuja for sale,750.0,5,6,Semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja(FCT),diamond,680000000
Furnished 4bdrm Duplex in Cosgrove Estate for sale,1000.0,4,5,Furnished,"Katampe, Katampe (Main)",Katampe (Main),Lagos State,diamond,130000000
"3bdrm Bungalow in Senior Staffs, Karshi for sale",600.0,3,3,Unfurnished,"Abuja (FCT), Karshi",Karshi,Abuja(FCT),diamond,50000000
Furnished 3bdrm Bungalow in Ibeshe for sale,350.0,3,3,Furnished,"Ikorodu, Ibeshe / Ikorodu",Ibeshe / Ikorodu,Lagos State,enterprise,60000000
4bdrm Duplex in Magodo Phase 2 Gra 1 for sale,350.0,4,5,Semi-furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,diamond,310000000
3bdrm Block of Flats in Greenfield Estate for sale,650.0,3,4,Semi-furnished,"Isolo, Okota",Okota,Lagos State,diamond,250000000
"5bdrm Duplex in Agodo Ikotun Egbe, Council for sale",650.0,5,4,Unfurnished,"Egbe/Idimu, Council",Council,Lagos State,diamond,140000000
4bdrm Duplex in Fagba Ifako Ijaiye for sale,300.0,4,3,Semi-furnished,"Agege, Fagba",Fagba,Lagos State,enterprise,250000000
5bdrm Duplex in Ikeja Gra for sale,500.0,5,5,Semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,enterprise,1000000000
"3bdrm Bungalow in Gwarimpa Tarred Road, Gwarinpa for sale",650.0,3,4,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja(FCT),diamond,98000000
"3bdrm Bungalow in Estate After, Galadimawa for sale",700.0,3,4,Unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja(FCT),diamond,150000000
"6bdrm Duplex in Alake Bus Stop Idimu, Alimosho for sale",650.0,6,5,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,60000000
"4bdrm House in Alafia, Ibadan Polytechnic/University for sale",55.0,4,5,Unfurnished,"Ibadan, Ibadan Polytechnic/University",Ibadan Polytechnic/University,Ibadan,False,20000000
Furnished 5bdrm Mansion in Ajah for sale,540.0,5,4,Furnished,"Lagos State, Ajah",Ajah,Lagos State,enterprise,360000000
"Furnished 5bdrm Duplex in Awuse Estate, Ikeja for sale",453.0,5,5,Furnished,"Lagos State, Ikeja",Ikeja,Lagos State,enterprise,320000000
"5bdrm House in Abacha Road Karu, for sale",1200.0,5,6,Semi-furnished,"Nasarawa State, Karu-Nasarawa",Karu-Nasarawa,Nasarawa State,diamond,370000000
2bdrm Block of Flats in Omole Phase 1 for sale,550.0,2,2,Semi-furnished,"Ikeja, Agidingbi",Agidingbi,Lagos State,enterprise,580000000
Furnished 4bdrm Duplex in Magodo Phase 1 Gra for sale,300.0,4,4,Furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Lagos State,diamond,430000000
Furnished 3bdrm Apartment in Magodo G R A Phase 2 for sale,300.0,3,3,Furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,enterprise,300000000
6bdrm Duplex in Ijaniki Town Off for sale,1000.0,6,6,Unfurnished,"Ojo, Iba / Ojo",Iba / Ojo,Ojo,diamond,70000000
5bdrm Duplex in Ajah for sale,600.0,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,enterprise,190000000
2bdrm Bungalow in Kurudu Army Scheme for sale,500.0,2,3,Semi-furnished,"Abuja (FCT), Kurudu",Kurudu,Abuja(FCT),diamond,52000000
"1bdrm Apartment in Mabush District, Mabushi for sale",1000.0,1,1,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja(FCT),diamond,75000000
4bdrm Maisonette in Ikeja Gra for sale,1200.0,4,4,Unfurnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,diamond,850000000
Furnished 3bdrm Apartment in Ikeja Gra for sale,300.0,3,3,Furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,enterprise,400000000
Furnished 4bdrm Duplex in Lekki Phase 1 for sale,300.0,4,4,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,550000000
"4bdrm Duplex in Abaranje Costom Bus, Alimosho for sale",700.0,4,5,Unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,100000000
6bdrm Duplex in GRA Phase 2 Shangisha for sale,600.0,6,6,Semi-furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,diamond,750000000
"2bdrm Bungalow in Lugbe Extension, FHA for sale",750.0,2,2,Unfurnished,"Lugbe District, FHA",FHA,Abuja(FCT),False,10500000
6bdrm Duplex in Guzape Main District for sale,1000.0,6,7,Unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja(FCT),diamond,700000000
3bdrm Apartment in Lsdp Estate Agege for sale,150.0,3,2,Semi-furnished,"Lagos State, Agege",Agege,Lagos State,enterprise,75000000
4bdrm Duplex in Ogba Lagos for sale,350.0,4,5,Semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,diamond,250000000
"Furnished 6bdrm Duplex in Banana Island, Ikoyi for sale",450.0,6,5,Furnished,"Lagos State, Ikoyi",Ikoyi,Lagos State,diamond,720000000
"3bdrm Block of Flats in Mercyland Estate, Alimosho for sale",650.0,3,3,Unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,45000000
"4bdrm Duplex in Chevron, Lekki for sale",350.0,4,4,Semi-furnished,"Lekki, Chevron",Chevron,Lagos State,diamond,280000000
3bdrm Duplex in Vgc Lekki for sale,350.0,3,4,Semi-furnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,diamond,140000000
"5bdrm Duplex in View Estate, Sangotedo for sale",450.0,5,5,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,vip,310000000
3bdrm Duplex in Jahi By Living Faith for sale,1000.0,3,4,Semi-furnished,"Abuja (FCT), Jahi",Jahi,Abuja(FCT),diamond,220000000
4bdrm Duplex in Ikeja Gra for sale,230.0,4,4,Semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,enterprise,750000000
Furnished 3bdrm Duplex in Omole Phase 2 for sale,250.0,3,3,Furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Lagos State,diamond,160000000
"Furnished 4bdrm Duplex in Elepe Royal Estate, Ebute for sale",300.0,4,4,Furnished,"Ikorodu, Ebute",Ebute,Lagos State,enterprise,120000000
5bdrm Duplex in Lekki for Sale,600.0,5,5,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,diamond,250000000
3bdrm Block of Flats in Aguda Surulere for sale,650.0,3,4,Unfurnished,"Lagos State, Surulere",Surulere,Lagos State,diamond,130000000
"3bdrm Duplex in Road Safety Estate, for sale",2000.0,3,3,Unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja(FCT),False,165000000
Furnished 5bdrm Duplex in Estate In Jahi for sale,600.0,5,5,Furnished,"Abuja (FCT), Jahi",Jahi,Abuja(FCT),False,850000000
Furnished 3bdrm Bungalow in Abijo Gra Sangotedo for sale,650.0,3,4,Furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,diamond,60000000
"2bdrm Block of Flats in Treasure Estate, Sangotedo for sale",600.0,2,2,Semi-furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,vip,80000000
5bdrm Duplex in Jahi Gilmore for sale,1000.0,5,5,Semi-furnished,"Abuja (FCT), Jahi",Jahi,Abuja(FCT),diamond,410000000
8bdrm Duplex in Sunnyvale Estate for sale,1000.0,8,10,Unfurnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja(FCT),diamond,220000000
5bdrm Duplex in Nafvalley Estate for sale,1000.0,5,6,Semi-furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja(FCT),diamond,800000000
3bdrm Bungalow in Good Home Estate for sale,600.0,3,4,Semi-furnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja(FCT),diamond,120000000
3bdrm Block of Flats in Ojodu Berger for sale,620.0,3,2,Semi-furnished,"Lagos State, Ojodu",Ojodu,Lagos State,enterprise,260000000
3bdrm Block of Flats in Durumi for sale,10.0,3,3,Unfurnished,"Abuja (FCT), Durumi",Durumi,Abuja(FCT),premium,150000000
Furnished 4bdrm Duplex in Magodo G R A Phase 2 for sale,420.0,4,4,Furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,enterprise,700000000
5bdrm Duplex in Asokoro for sale,800.0,5,5,Semi-furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja(FCT),diamond,750000000
3bdrm Block of Flats in Keno....Oke Afa for sale,1800.0,3,3,Unfurnished,"Isolo, Oke-Afa",Oke-Afa,Lagos State,diamond,80000000
3bdrm Apartment in Yaba Lagos for sale,650.0,3,4,Semi-furnished,"Lagos State, Yaba",Yaba,Lagos State,diamond,150000000
5bdrm Duplex in Adeniyi Jones Ikeja for sale,350.0,5,6,Semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,diamond,450000000
4bdrm Duplex in Ogudu Gra Phase Ii for sale,350.0,4,5,Semi-furnished,"Ogudu, Ogudu GRA",Ogudu GRA,Lagos State,diamond,350000000
3bdrm Block of Flats in Surulere for sale,680.0,3,2,Semi-furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,155000000
4bdrm Duplex in Admiralty Navy for sale,1000.0,4,5,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja(FCT),diamond,200000000
"3bdrm Block of Flats in Royal Crystal, Ado / Ajah for sale",600.0,3,3,Semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,diamond,65000000
2bdrm Block of Flats in Igando for sale,600.0,2,2,Semi-furnished,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,enterprise,160000000
"3bdrm Bungalow in Well Secure Estate, Gwarinpa for sale",600.0,3,4,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja(FCT),diamond,175000000
4bdrm Duplex in Lekki Garden Estate for sale,350.0,4,5,Semi-furnished,"Ajah, Lekki Gardens Estate",Lekki Gardens Estate,Lagos State,diamond,140000000
"4bdrm Duplex in Bucknor Estate, Alimosho for sale",320.0,4,4,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,135000000
4bdrm Duplex in Harmony Estate for sale,650.0,4,5,Unfurnished,"Lagos State, Magodo",Magodo,Lagos State,diamond,120000000
5bdrm Block of Flats in Ire Akari Estate for sale,650.0,5,4,Unfurnished,"Isolo, Ire Akari",Ire Akari,Lagos State,diamond,180000000
3bdrm Apartment in Ikeja Off Allen for sale,750.0,3,4,Semi-furnished,"Ikeja, Allen Avenue",Allen Avenue,Lagos State,diamond,300000000
"Furnished 5bdrm Duplex in Ajao, Isolo for sale",530.0,5,4,Furnished,"Lagos State, Isolo",Isolo,Lagos State,enterprise,180000000
5bdrm Duplex in Area 1 Garki Abuja for sale,3000.0,5,5,Semi-furnished,"Garki 1, Area 1",Area 1,Abuja(FCT),diamond,250000000
3bdrm Apartment in Wuye Dakibiyu for sale,1000.0,3,4,Semi-furnished,"Abuja (FCT), Dakibiyu",Dakibiyu,Abuja(FCT),diamond,150000000
3bdrm Block of Flats in Gate Abiola Phase 1 for sale,650.0,3,4,Unfurnished,"Lagos State, Ipaja",Ipaja,Lagos State,diamond,50000000
4bdrm Duplex in Gowan Estate Egbeda for sale,400.0,4,5,Semi-furnished,"Alimosho, Egbeda",Egbeda,Lagos State,diamond,250000000
5bdrm Duplex in Ajah Lekki for sale,400.0,5,5,Semi-furnished,"Lagos State, Ajah",Ajah,Lagos State,diamond,250000000
"Furnished 5bdrm Duplex in Omole Estate Phase 1, Ikeja for Sale",620.0,5,5,Furnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,400000000
"4bdrm Duplex in View Estate, Ikota for sale",600.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,vip,230000000
2bdrm Duplex in Lekki for sale,500.0,2,4,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,90000000
3bdrm Block of Flats in Katampe Main for sale,1000.0,3,4,Semi-furnished,"Katampe, Katampe (Main)",Katampe (Main),Lagos State,diamond,128000000
3bdrm Bungalow in Kurudu Army Scheme for sale,600.0,3,3,Unfurnished,"Abuja (FCT), Kurudu",Kurudu,Abuja(FCT),diamond,45000000
"7bdrm Duplex in Efab Metro Poly, Kurudu for sale",1000.0,7,9,Semi-furnished,"Abuja (FCT), Kurudu",Kurudu,Abuja(FCT),diamond,450000000
4bdrm Duplex in High Castle Estate for sale,300.0,4,4,Semi-furnished,"Ipaja, Boys Town",Boys Town,Lagos State,enterprise,160000000
"3bdrm Block of Flats in Area11 Nnpc Estate, Garki 2 for sale",50.0,3,4,Semi-furnished,"Abuja (FCT), Garki 2",Garki 2,Abuja(FCT),diamond,170000000
Furnished 3bdrm Duplex in Chevron Drive Lekki for sale,700.0,3,5,Furnished,"Lagos State, Lekki",Lekki,Lagos State,diamond,490000000
2bdrm Apartment in Maryland Ikeja for sale,650.0,2,3,Semi-furnished,"Lagos State, Maryland",Maryland,Lagos State,diamond,140000000
"Furnished 3bdrm Bungalow in Command Ayobo Lagos, Alimosho for sale",300.0,3,4,Furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,35000000
"2bdrm Block of Flats in Shaba Ojo Estate, Alimosho for sale",650.0,2,2,Unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,150000000
3bdrm Block of Flats in Umuahia for sale,1000.0,3,6,Unfurnished,"Abia State, Umuahia",Umuahia,Abia State,False,80000000
4bdrm Duplex in Surulere for Sale,630.0,4,4,Semi-furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,80000000
3bdrm Block of Flats in Surulere for sale,620.0,3,3,Semi-furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,120000000
2bdrm Block of Flats in Agege for sale,400.0,2,2,Semi-furnished,"Lagos State, Agege",Agege,Lagos State,enterprise,150000000
4bdrm Bungalow in New Oko Oba for sale,850.0,4,3,Semi-furnished,"Agege, New Oko Oba",New Oko Oba,Lagos State,enterprise,300000000
3bdrm Apartment in Gbagada for sale,120.0,3,2,Semi-furnished,"Lagos State, Gbagada",Gbagada,Lagos State,enterprise,150000000
"Furnished 4bdrm Duplex in Greenwich Garden, Agboyi/Ketu for sale",300.0,4,4,Furnished,"Lagos State, Agboyi/Ketu",Agboyi/Ketu,Lagos State,enterprise,220000000
"Furnished 3bdrm Block of Flats in Unity, Ago Palace for sale",600.0,3,3,Furnished,"Isolo, Ago Palace",Ago Palace,Lagos State,enterprise,250000000
5bdrm Maisonette in Guzape for sale,650.0,5,5,Semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja(FCT),diamond,1000000000
3bdrm Block of Flats in Durumi for sale,15.0,3,4,Unfurnished,"Abuja (FCT), Durumi",Durumi,Abuja(FCT),diamond,85000000
4bdrm Duplex in Ajah Lagos for sale,600.0,4,5,Semi-furnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,diamond,130000000
5bdrm Duplex in Vgc for sale,350.0,5,5,Semi-furnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,diamond,550000000
"4bdrm Duplex in Bucknor Estate, Alimosho for sale",650.0,4,5,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,70000000
"3bdrm Block of Flats in Ikorodu Express Way, Onipanu for Sale",2400.0,3,3,Unfurnished,"Shomolu, Onipanu",Onipanu,Lagos State,diamond,750000000
3bdrm Block of Flats in Off Toyin Street for sale,700.0,3,4,Semi-furnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,700000000
"2bdrm Block of Flats in Nobex Bus Stop Idimu, Alimosho for sale",600.0,2,3,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,150000000
"Furnished 1bdrm Block of Flats in View Estate, Ado / Ajah for sale",600.0,1,1,Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,vip,55000000
"Furnished 2bdrm Block of Flats in Light Estate, Ado / Ajah for sale",600.0,2,2,Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,vip,65000000
3bdrm Duplex in Ikota for sale,450.0,3,3,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,vip,150000000
"5bdrm Duplex in Mayfair Garden, Awoyaya for sale",660.0,5,7,Unfurnished,"Ibeju, Awoyaya",Awoyaya,Lagos State,diamond,245000000
4bdrm Duplex in Sunnyvale Estate for sale,1000.0,4,5,Semi-furnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja(FCT),diamond,270000000
"Furnished 5bdrm Duplex in Akora Estate, Adeniyi Jones for sale",430.0,5,5,Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,enterprise,450000000
"Furnished 5bdrm Duplex in Gown Estate, Egbeda for sale",500.0,5,5,Furnished,"Alimosho, Egbeda",Egbeda,Lagos State,enterprise,600000000
2bdrm Block of Flats in Abiola Farm Estate for sale,650.0,2,3,Unfurnished,"Ipaja, Ayobo",Ayobo,Lagos State,diamond,120000000
"Furnished 6bdrm Duplex in Graceland Estate, Alimosho for sale",650.0,6,5,Furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,75000000
"5bdrm Duplex in Peace Estate Baruwa, Alimosho for sale",350.0,5,5,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,80000000
"5bdrm Duplex in Gowon Estate, Egbeda for Sale",600.0,5,5,Semi-furnished,"Oyo State, Egbeda",Egbeda,Oyo State,diamond,120000000
4bdrm Duplex in Jahi Gilmore for sale,1000.0,4,5,Semi-furnished,"Abuja (FCT), Jahi",Jahi,Abuja(FCT),diamond,300000000
"Furnished 4bdrm Duplex in Okupe Estate, Mende for sale",400.0,4,4,Furnished,"Maryland, Mende",Mende,Lagos State,enterprise,400000000
Furnished 2bdrm Block of Flats in Benin City for sale,1115.0,2,2,Furnished,"Edo State, Benin City",Benin City,Edo State,diamond,65000000
3bdrm Apartment in Lekki Phase1 for sale,200.0,3,4,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,vip,300000000
"3bdrm Block of Flats in Costom Bus Stop, Alimosho for sale",850.0,3,3,Unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,80000000
5bdrm Block of Flats in Ilupeju for sale,1059.0,5,5,Unfurnished,"Lagos State, Ilupeju",Ilupeju,Lagos State,diamond,670000000
6bdrm Duplex in Gra Ikeja for sale,670.0,6,7,Semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,diamond,1000000000
"4bdrm Duplex in Akowanjo Egbeda, Alimosho for sale",750.0,4,5,Semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,180000000
"5bdrm Mansion in Treasure Estate, Osapa london for sale",1200.0,5,5,Semi-furnished,"Lekki, Osapa london",Osapa london,Lagos State,diamond,700000000
2bdrm Bungalow in New Oko Oba Ifako for sale,450.0,2,2,Semi-furnished,"Agege, New Oko Oba",New Oko Oba,Lagos State,enterprise,100000000
"5bdrm Duplex in Ochacho Real Homes 3, Life Camp for sale",329.0,5,6,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja(FCT),diamond,260000000
"3bdrm Block of Flats in Modomo, Ife for sale",1350.0,3,4,Unfurnished,"Osun State, Ife",Ife,Osun State,diamond,220000000
Furnished 1bdrm Apartment in Chevron for sale,200.0,1,2,Furnished,"Lekki, Chevron",Chevron,Lagos State,vip,82000000
6bdrm Duplex in Gaduwa for sale,800.0,6,6,Unfurnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja(FCT),diamond,220000000
Furnished 2bdrm Apartment in Platinum Way Jakande for sale,650.0,2,3,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,diamond,160000000
